"Movie_ID","Movie","Release_date","Distributor","MPAA_rating","Runtime","Production_budget","Genre1","Genre2","Genre3","imdb.com_rating","Country","Opening_revenues","Opening_screens","Opening_revenues_indexed","Opening_screens_indexed","Opening_revenues_indexed_transformed","Opening_screens_indexed_transformed"
403,"Straw Dogs (2011)","9/16/2011","SGem","R",105,25,"Horror","Thriller"," ",5.8,"Netherlands",NA,NA,0.095820087,0.365546218,-2.244556019,-0.551371718
403,"Straw Dogs (2011)","9/16/2011","SGem","R",105,25,"Horror","Thriller"," ",5.8,"USA",5123760,2408,0.112644149,0.693257143,-2.064012362,0.81539119
404,"Sucker Punch","3/25/2011","WB","PG-13",120,82,"Action","Adventure","Fantasy",6.1,"Netherlands",367927,87,0.019433749,0.104166667,-3.921119029,-2.151762203
404,"Sucker Punch","3/25/2011","WB","PG-13",120,82,"Action","Adventure","Fantasy",6.1,"USA",19058199,3033,0.001534523,0.000924855,-6.477999724,-6.984947775
405,"Sunshine Cleaning","3/13/2009","Over.","R",102,NA,"Documentary","Short"," ",7.8,"Netherlands",69358,25,0.157863663,0.352941176,-1.674210152,-0.606135804
405,"Sunshine Cleaning","3/13/2009","Over.","R",102,NA,"Documentary","Short"," ",7.8,"USA",219190,4,0.209535363,0.772342857,-1.327728398,1.221587829
406,"Super 8","6/10/2011","Par.","PG-13",112,50,"Action","Mystery","Sci-Fi",7.1,"Netherlands",606160,84,0.068286267,0.341666667,-2.613316934,-0.655875786
406,"Super 8","6/10/2011","Par.","PG-13",112,50,"Action","Mystery","Sci-Fi",7.1,"USA",35451168,3379,0.104331994,0.682312139,-2.149991749,0.764417902
407,"Surrogates","9/25/2009","BV","PG-13",89,80,"Action","Sci-Fi","Thriller",6.3,"Netherlands",243710,82,0.126690892,0.252707581,-1.930539374,-1.084223551
407,"Surrogates","9/25/2009","BV","PG-13",89,80,"Action","Sci-Fi","Thriller",6.3,"USA",14902692,2951,0.2386959,0.831289737,-1.15984253,1.594795568
408,"Taken 2","10/5/2012","Fox","PG-13",91,45,"Action","Crime","Thriller",6.3,"Netherlands",482080,70,NA,NA,NA,NA
408,"Taken 2","10/5/2012","Fox","PG-13",91,45,"Action","Crime","Thriller",6.3,"USA",49514769,3661,0.16009918,0.493733214,-1.657490315,-0.025068457
409,"Takers","8/27/2010","SGem","PG-13",107,32,"Action","Crime","Thriller",6.2,"Netherlands",NA,NA,NA,NA,NA,NA
409,"Takers","8/27/2010","SGem","PG-13",107,32,"Action","Crime","Thriller",6.2,"USA",20512304,2206,0.17700958,0.801341351,-1.536740705,1.39469899
410,"Tammy","7/2/2014","WB","R",96,20,"Comedy"," "," ",4.9,"Netherlands",NA,NA,0.366578655,0.375451264,-0.546922724,-0.508900695
410,"Tammy","7/2/2014","WB","R",96,20,"Comedy"," "," ",4.9,"USA",21577049,3465,0.262319437,0.735467757,-1.033947905,1.022543553
411,"Ted","6/29/2012","Uni.","R",106,50,"Comedy","Fantasy"," ",7,"Netherlands",1394893,104,0.194256664,0.407079646,-1.422584953,-0.376051223
411,"Ted","6/29/2012","Uni.","R",106,50,"Comedy","Fantasy"," ",7,"USA",54415205,3239,0.537952238,0.889222942,0.152101512,2.082828285
412,"Teenage Mutant Ninja Turtles (2014)","8/8/2014","Par.","PG-13",101,125,"Action","Adventure","Comedy",5.9,"Netherlands",447647,92,0.200204766,0.454166667,-1.385015063,-0.183849441
412,"Teenage Mutant Ninja Turtles (2014)","8/8/2014","Par.","PG-13",101,125,"Action","Adventure","Comedy",5.9,"USA",65575105,3845,0.297946283,0.816184971,-0.857096707,1.490711035
413,"Terminator Salvation","5/21/2009","WB","PG-13",114,200,"Action","Sci-Fi"," ",6.6,"Netherlands",714520,109,0.046197715,0.098814229,-3.027526063,-2.210469804
413,"Terminator Salvation","5/21/2009","WB","PG-13",114,200,"Action","Sci-Fi"," ",6.6,"USA",42558390,3530,0.124864462,0.624030096,-1.947149926,0.506689502
414,"Texas Chainsaw 3D","1/4/2013","LGF","R",92,NA,"Horror","Thriller"," ",4.8,"Netherlands",112097,25,0.158050434,0.296460177,-1.672805932,-0.864211583
414,"Texas Chainsaw 3D","1/4/2013","LGF","R",92,NA,"Horror","Thriller"," ",4.8,"USA",21744470,2654,0.071716806,0.649629972,-2.560611735,0.617413109
415,"That Awkward Moment","1/31/2014","Focus","R",94,8,"Comedy","Romance"," ",6.1,"Netherlands",364213,67,NA,NA,NA,NA
415,"That Awkward Moment","1/31/2014","Focus","R",94,8,"Comedy","Romance"," ",6.1,"USA",8742109,2809,0.064856333,0.688010899,-2.668525604,0.790836426
416,"Thats My Boy;6/15/2012;Sony;R;114;70;Comedy; ; ;5.6;UnitedKingdom;407733;289;0.059230428;0.75257732;-2.76526283;1.112405611

416;Thats My Boy","6/15/2012","Sony","R",114,70,"Comedy"," "," ",5.6,"USA",13453714,3030,0.1250535,0.649142857,-1.945421096,0.615273671
417,"The Adjustment Bureau","3/4/2011","Uni.","PG-13",99,50.2,"Romance","Sci-Fi","Thriller",7.1,"Netherlands",195736,44,0.189973002,0.389891697,-1.450185607,-0.447767488
417,"The Adjustment Bureau","3/4/2011","Uni.","PG-13",99,50.2,"Romance","Sci-Fi","Thriller",7.1,"USA",21157730,2840,0.298906065,0.980472298,-0.852512518,3.916200315
418,"The Amazing Spider-Man","7/3/2012","Sony","PG-13",136,230,"Action","Adventure","Fantasy",7.1,"Netherlands",722879,108,0.391898577,0.5,-0.439338608,0
418,"The Amazing Spider-Man","7/3/2012","Sony","PG-13",136,230,"Action","Adventure","Fantasy",7.1,"USA",62004688,4318,0.751518582,1,1.106727867,NA
419,"The Amazing Spider-Man 2","5/2/2014","Sony","PG-13",142,NA,"Action","Adventure","Fantasy",6.8,"Netherlands",903095,113,0.093403121,0.129166667,-2.272773132,-1.908347047
419,"The Amazing Spider-Man 2","5/2/2014","Sony","PG-13",142,NA,"Action","Adventure","Fantasy",6.8,"USA",91608337,4324,0.102853067,0.631826321,-2.165918219,0.540059765
420,"The American","9/1/2010","Focus","R",105,20,"Crime","Drama","Thriller",6.3,"Netherlands",284237,31,0.012772643,0.079831933,-4.347594718,-2.444632751
420,"The American","9/1/2010","Focus","R",105,20,"Crime","Drama","Thriller",6.3,"USA",13177790,2823,0.001210939,0.000914286,-6.715147884,-6.996452734
421,"The Artist","11/25/2011","Wein.","PG-13",100,15,"Comedy","Drama","Romance",8,"Netherlands",49044,19,0.151256884,0.425,-1.724776958,-0.302280872
421,"The Artist","11/25/2011","Wein.","PG-13",100,15,"Comedy","Drama","Romance",8,"USA",204878,4,0.200350906,0.791181737,-1.384102637,1.332063377
422,"The A-Team","6/11/2010","Fox","PG-13",117,110,"Action","Adventure","Comedy",6.8,"Netherlands",460293,102,0.048742064,0.166666667,-2.971242847,-1.609437912
422,"The A-Team","6/11/2010","Fox",NA,117,110,"Action","Adventure","Comedy",6.8,"USA",25669455,3535,0.095234732,0.734109221,-2.251330835,1.015572201
423,"The Back-Up Plan","4/23/2010","CBS","PG-13",98,35,"Comedy","Romance"," ",5.3,"Netherlands",148328,40,NA,NA,NA,NA
423,"The Back-Up Plan","4/23/2010","CBS","PG-13",98,35,"Comedy","Romance"," ",5.3,"USA",12201710,3280,0.172888264,0.475899365,-1.565294282,-0.096477303
424,"The Best Man Holiday","11/15/2013","Uni.","R",122,17,"Comedy","Drama"," ",6.7,"Netherlands",NA,NA,0.108067141,0.371681416,-2.110638151,-0.525010259
424,"The Best Man Holiday","11/15/2013","Uni.","R",122,17,"Comedy","Drama"," ",6.7,"USA",30107555,2024,0.082067442,0.679000925,-2.41458255,0.749184249
425,"The Best of Me","10/17/2014","Rela.","PG-13",117,26,"Drama","Romance"," ",6.6,"Netherlands",249031,84,0.145949535,0.403162055,-1.766729375,-0.392307024
425,"The Best of Me","10/17/2014","Rela.","PG-13",117,26,"Drama","Romance"," ",6.6,"USA",10003827,2936,0.043594023,0.619092405,-3.088262437,0.485697731
426,"The Big Wedding","4/26/2013","LGF","R",89,35,"Comedy"," "," ",5.6,"Netherlands",354141,102,NA,NA,NA,NA
426,"The Big Wedding","4/26/2013","LGF","R",89,35,"Comedy"," "," ",5.6,"USA",7591663,2633,0.238865711,0.719075145,-1.158908291,0.939878649
427,"The Blind Side","11/20/2009","WB","PG-13",126,29,"Biography","Drama","Sport",7.7,"Netherlands",NA,NA,0.08796594,0.216666667,-2.338727639,-1.285198244
427,"The Blind Side","11/20/2009","WB","PG-13",126,29,"Biography","Drama","Sport",7.7,"USA",34119372,3110,0.255923036,0.696284691,-1.06726772,0.829667837
428,"The Book of Eli","1/15/2010","WB","R",118,80,"Action","Adventure","Drama",6.9,"Netherlands",267691,52,0.046547607,0.201581028,-3.019613896,-1.376442065
428,"The Book of Eli","1/15/2010","WB","R",118,80,"Action","Adventure","Drama",6.9,"USA",32789494,3111,0.000602976,0.000940513,-7.413030056,-6.968144579
429,"The Book Thief","11/8/2013","Fox","PG-13",131,NA,"Drama","War"," ",7.6,"Netherlands",112946,51,0.125812612,0.350180505,-1.93850116,-0.618245872
429,"The Book Thief","11/8/2013","Fox","PG-13",131,NA,"Drama","War"," ",7.6,"USA",105005,4,0.183875157,0.850363306,-1.490310304,1.737453361
430,"The Bourne Legacy","8/10/2012","Uni.","PG-13",135,125,"Action","Adventure","Thriller",6.7,"Netherlands",478738,97,0.03123135,0.183333333,-3.434603449,-1.493925025
430,"The Bourne Legacy","8/10/2012","Uni.","PG-13",135,125,"Action","Adventure","Thriller",6.7,"USA",38142825,3745,0.0530066,0.609248555,-2.88287569,0.444154653
431,"The Box","11/6/2009","WB","PG-13",116,30,"Drama","Mystery","Sci-Fi",5.6,"Netherlands",111463,44,0.080760368,0.734513274,-2.432060489,1.017643226
431,"The Box","11/6/2009","WB","PG-13",116,30,"Drama","Mystery","Sci-Fi",5.6,"USA",7571417,2635,0.141719231,0.801110083,-1.801083425,1.39324688
432,"The Boxtrolls","9/26/2014","Focus","PG",97,60,"Animation","Adventure","Comedy",6.8,"Netherlands",186105,166,0.056874771,0.173285199,-2.80834723,-1.562520993
432,"The Boxtrolls","9/26/2014","Focus","PG",97,60,"Animation","Adventure","Comedy",6.8,"USA",17275239,3464,0.071074556,0.638283379,-2.570299076,0.567921261
433,"The Cabin in the Woods","4/13/2012","LGF","R",95,NA,"Horror","Mystery","Thriller",7,"Netherlands",216418,48,0.024468046,0.16967509,-3.685614908,-1.587931707
433,"The Cabin in the Woods","4/13/2012","LGF","R",95,NA,"Horror","Mystery","Thriller",7,"USA",14743614,2811,0.128175017,0.727747502,-1.917192043,0.983224214
434,"The Campaign","8/10/2012","WB","R",97,NA,"Comedy"," "," ",6.2,"Netherlands",93105,47,0.05864259,0.226890756,-2.775861658,-1.225951711
434,"The Campaign","8/10/2012","WB","R",97,NA,"Comedy"," "," ",6.2,"USA",26588460,3205,0.079976126,0.665828571,-2.442671449,0.689378117
435,"The Change-Up","8/5/2011","Uni.","R",101,52,"Comedy"," "," ",6.4,"Netherlands",225174,54,0.160952522,0.7625,-1.651157866,1.166434885
435,"The Change-Up","8/5/2011","Uni.","R",101,52,"Comedy"," "," ",6.4,"USA",13531115,2913,0.187360321,0.795658013,-1.467254198,1.359374462
436,"The Chronicles of Narnia: The Voyage of the Dawn Treader","12/10/2010","Fox","PG",112,155,"Adventure","Family","Fantasy",6.3,"Netherlands",489798,183,0.136585283,0.173913043,-1.843945921,-1.558144618
436,"The Chronicles of Narnia: The Voyage of the Dawn Treader","12/10/2010","Fox","PG",112,155,"Adventure","Family","Fantasy",6.3,"USA",24005069,3555,0.240348134,0.682577004,-1.150771828,0.765640093
437,"The Conjuring","7/19/2013","WB","R",112,20,"Horror"," "," ",7.5,"Netherlands",331419,44,0.1919008,0.268774704,-1.437706249,-1.00084812
437,"The Conjuring","7/19/2013","WB","R",112,20,"Horror"," "," ",7.5,"USA",41855326,2903,0.045036887,0.715730073,-3.054190849,0.923378868
438,"The Counselor","10/25/2013","Fox","R",117,25,"Crime","Drama","Thriller",5.4,"Netherlands",465640,68,0.021709948,0.145833333,-3.808035593,-1.767661918
438,"The Counselor","10/25/2013","Fox","R",117,25,"Crime","Drama","Thriller",5.4,"USA",7842930,3044,0.12540775,0.554162936,-1.942187345,0.217505196
439,"The Crazies","2/26/2010","Over.","R",101,20,"Horror","Mystery","Thriller",6.5,"Netherlands",66066,35,0.449198682,0.682310469,-0.203908872,0.764410201
439,"The Crazies","2/26/2010","Over.","R",101,20,"Horror","Mystery","Thriller",6.5,"USA",16067552,2476,0.775589554,1,1.240146731,NA
440,"The Dark Knight Rises","7/20/2012","WB","PG-13",165,250,"Action","Thriller"," ",8.5,"Netherlands",1709276,189,0.096082603,0.289915966,-2.241529713,-0.89579221
440,"The Dark Knight Rises","7/20/2012","WB","PG-13",165,250,"Action","Thriller"," ",8.5,"USA",160887295,4404,0.017693298,0.5312,-4.016717643,0.12496236
441,"The Darkest Hour","12/25/2011","Sum.","PG-13",89,30,"Action","Drama","Horror",4.9,"Netherlands",368935,69,0.010267024,0.054621849,-4.568497992,-2.851151045
441,"The Darkest Hour","12/25/2011","Sum.","PG-13",89,30,"Action","Drama","Horror",4.9,"USA",2993519,2324,0.058570439,0.417371429,-2.777169416,-0.333573343
442,"The Debt","8/31/2011","Focus","R",113,20,"Drama","Thriller"," ",6.9,"Netherlands",39423,13,0.083732902,0.168067227,-2.392675924,-1.599387577
442,"The Debt","8/31/2011","Focus","R",113,20,"Drama","Thriller"," ",6.9,"USA",9909499,1826,0.007034104,0.006628571,-4.949926021,-5.009715331
443,"The Descendants","11/16/2011","FoxS","R",115,NA,"Comedy","Drama"," ",7.3,"Netherlands",321515,40,0.083590024,0.198555957,-2.394539657,-1.395344197
443,"The Descendants","11/16/2011","FoxS","R",115,NA,"Comedy","Drama"," ",7.3,"USA",1190096,29,0.162614371,0.518846503,-1.638903117,0.075421745
444,"The Devil Inside","1/6/2012","Par.","R",87,1e+06,"Horror"," "," ",4,"Netherlands",318074,55,0.261094454,0.321299639,-1.040287865,-0.747805593
444,"The Devil Inside","1/6/2012","Par.","R",87,1e+06,"Horror"," "," ",4,"USA",33732515,2285,0.084049367,0.683015441,-2.388558147,0.767664402
445,"The Dictator","5/16/2012","Par.","R",83,65,"Comedy"," "," ",6.4,"Netherlands",993508,89,0.039886999,0.159292035,-3.181000549,-1.663505134
445,"The Dictator","5/16/2012","Par.","R",83,65,"Comedy"," "," ",6.4,"USA",17435092,3008,0.033672122,0.187095282,-3.356832941,-1.468995887
446,"The Drop","9/12/2014","FoxS","R",106,12.6,"Crime","Drama"," ",7.1,"Netherlands",91916,36,0.253512613,0.389380531,-1.079965145,-0.449916871
446,"The Drop","9/12/2014","FoxS","R",106,12.6,"Crime","Drama"," ",7.1,"USA",4104552,809,0.280053245,0.748381129,-0.94419751,1.089996851
447,"The Equalizer","9/26/2014","Sony","R",128,55,"Action","Crime","Thriller",7.2,"Netherlands",584197,88,0.052465689,0.110671937,-2.893703741,-2.083895892
447,"The Equalizer","9/26/2014","Sony","R",128,55,"Action","Crime","Thriller",7.2,"USA",34137828,3236,0.080592595,0.726781096,-2.434322566,0.978352005
448,"The Family (2013)","9/13/2013","Rela.","R",112,30,"Comedy","Crime","Thriller",6.3,"Netherlands",127306,28,0.224913969,0.292035398,-1.23725606,-0.885519073
448,"The Family (2013)","9/13/2013","Rela.","R",112,30,"Comedy","Crime","Thriller",6.3,"USA",14034764,3091,0.393793722,0.733811286,-0.431393097,1.014046383
449,"The Fault in our Stars","6/6/2014","Fox","PG-13",125,12,"Drama","Romance"," ",7.9,"Netherlands",518294,66,0.043810286,0.195833333,-3.08308772,-1.412542587
449,"The Fault in our Stars","6/6/2014","Fox","PG-13",125,12,"Drama","Romance"," ",7.9,"USA",48002523,3173,0.002341588,0.000895255,-6.05458182,-7.017506143
450,"The Fighter","12/10/2010","Par.","R",114,25,"Biography","Drama","Sport",7.9,"Netherlands",133320,47,0.182837174,0.2375,-1.497242377,-1.166434885
450,"The Fighter","12/10/2010","Par.","R",114,25,"Biography","Drama","Sport",7.9,"USA",300010,4,0.191882348,0.721618497,-1.437825243,0.952504116
451,"The Final Destination","8/28/2009","WB (NL)","R",82,40,"Horror","Thriller"," ",5.2,"Netherlands",652536,57,0.006340063,0.036101083,-5.054506265,-3.284663565
451,"The Final Destination","8/28/2009","WB (NL)","R",82,40,"Horror","Thriller"," ",5.2,"USA",27408309,3121,0.051147928,0.666666667,-2.920530935,0.693147181
452,"The Five-Year Engagement","4/27/2012","Uni.","R",124,30,"Comedy","Romance"," ",6.2,"Netherlands",24125,10,NA,NA,NA,NA
452,"The Five-Year Engagement","4/27/2012","Uni.","R",124,30,"Comedy","Romance"," ",6.2,"USA",10610060,2936,0.074898902,0.573080481,-2.513763789,0.294430647
453,"The Gambler","12/25/2014","Par.","R",111,25,"Crime","Drama","Thriller",6,"Netherlands",NA,NA,0.025783398,0.125,-3.631902865,-1.945910149
453,"The Gambler","12/25/2014","Par.","R",111,25,"Crime","Drama","Thriller",6,"USA",9129999,2478,0.001428391,0.000895255,-6.549777216,-7.017506143
454,"The Ghost Writer","2/19/2010","Sum.","PG-13",128,45,"Crime","Drama","Mystery",7.2,"Netherlands",78462,30,0.152945919,0.432773109,-1.711680151,-0.27054579
454,"The Ghost Writer","2/19/2010","Sum.","PG-13",128,45,"Crime","Drama","Mystery",7.2,"USA",183009,4,0.075469279,0.666057143,-2.505560613,0.690405575
455,"The Girl with the Dragon Tattoo (2011)","12/21/2011","Sony","R",160,90,"Crime","Drama","Mystery",7.8,"Netherlands",587277,103,NA,NA,NA,NA
455,"The Girl with the Dragon Tattoo (2011)","12/21/2011","Sony","R",160,90,"Crime","Drama","Mystery",7.8,"USA",12768604,2914,0.100945487,0.694495837,-2.186763034,0.821222763
456,"The Giver","8/15/2014","Wein.","PG-13",91,25,"Drama","Romance","Sci-Fi",6.5,"Netherlands",NA,NA,0.134960793,0.137168142,-1.857790522,-1.839012354
456,"The Giver","8/15/2014","Wein.","PG-13",91,25,"Drama","Romance","Sci-Fi",6.5,"USA",12305016,3003,0.006654485,0.000925069,-5.005787462,-6.98471632
457,"The Grand Budapest Hotel","3/7/2014","FoxS","R",100,NA,"Adventure","Comedy","Drama",8.1,"Netherlands",311005,31,0.316604175,0.367588933,-0.769421896,-0.542574322
457,"The Grand Budapest Hotel","3/7/2014","FoxS","R",100,NA,"Adventure","Comedy","Drama",8.1,"USA",811166,4,0.287606904,0.831177992,-0.907035227,1.593999009
458,"The Great Gatsby (2013)","5/10/2013","WB","PG-13",143,105,"Drama","Romance"," ",7.3,"Netherlands",768228,93,0.151767724,0.378151261,-1.720803292,-0.497402603
458,"The Great Gatsby (2013)","5/10/2013","WB","PG-13",143,105,"Drama","Romance"," ",7.3,"USA",50085185,3535,0.198161768,0.8192,-1.397823174,1.510936806
459,"The Green Hornet","1/14/2011","Sony","PG-13",108,120,"Action","Comedy","Crime",5.9,"Netherlands",582753,90,0.036186322,0.158844765,-3.282216781,-1.66684882
459,"The Green Hornet","1/14/2011","Sony","PG-13",108,120,"Action","Comedy","Crime",5.9,"USA",33526876,3584,0.094799573,0.723206176,-2.256391477,0.960421439
460,"The Grey","1/27/2012","ORF",NA,117,25,"Action","Adventure","Drama",6.8,"Netherlands",137695,44,NA,NA,NA,NA
460,"The Grey","1/27/2012","ORF","R",117,25,"Action","Adventure","Drama",6.8,"USA",19665101,3185,0.025504541,0.551998183,-3.643063351,0.208747468
461,"The Guilt Trip","12/19/2012","Par.","PG-13",95,40,"Comedy","Drama"," ",5.8,"Netherlands",NA,NA,0.203398987,0.266666667,-1.365184441,-1.011600912
461,"The Guilt Trip","12/19/2012","Par.","PG-13",95,40,"Comedy","Drama"," ",5.8,"USA",5290629,2431,0.314894923,0.75583815,-0.77733322,1.129995942
462,"The Hangover","6/5/2009","WB","R",96,35,"Comedy"," "," ",7.8,"Netherlands",725920,64,0.445032761,0.432773109,-0.220761183,-0.27054579
462,"The Hangover","6/5/2009","WB","R",96,35,"Comedy"," "," ",7.8,"USA",44979319,3269,0.507988564,0.826285714,0.031956974,1.559528701
463,"The Hangover Part II","5/26/2011","WB","R",102,80,"Comedy"," "," ",6.5,"Netherlands",1708823,103,0.815528947,0.454545455,1.486344361,-0.182321557
463,"The Hangover Part II","5/26/2011","WB","R",102,80,"Comedy"," "," ",6.5,"USA",85946294,3615,0.239290805,0.835880555,-1.156571578,1.627891239
464,"The Hangover Part III","5/23/2013","WB","R",100,103,"Comedy"," "," ",5.9,"Netherlands",1978850,115,0.022079068,0.091666667,-3.790798828,-2.293452609
464,"The Hangover Part III","5/23/2013","WB","R",100,103,"Comedy"," "," ",5.9,"USA",41671198,3555,0.161053654,0.631676301,-1.650409188,0.539414911
465,"The Haunting in Connecticut","3/27/2009","LGF","PG-13",92,NA,"Drama","Horror","Mystery",5.9,"Netherlands",78799,22,0.150485769,0.296442688,-1.730796172,-0.864295437
465,"The Haunting in Connecticut","3/27/2009","LGF","PG-13",92,NA,"Drama","Horror","Mystery",5.9,"USA",23004765,2732,0.224612456,0.747942629,-1.23898646,1.08766955
466,"The Heat","6/28/2013","Fox","R",117,43,"Action","Comedy","Crime",6.6,"Netherlands",365148,75,0.031442256,0.256302521,-3.427655381,-1.065275868
466,"The Heat","6/28/2013","Fox","R",117,43,"Action","Comedy","Crime",6.6,"USA",39115043,3181,0.153937456,0.5792,-1.704046895,0.31949018
467,"The Help","8/10/2011","BV","PG-13",137,25,"Drama"," "," ",8.1,"Netherlands",120731,61,0.614069764,0.772563177,0.464451925,1.222841289
467,"The Help","8/10/2011","BV","PG-13",137,25,"Drama"," "," ",8.1,"USA",26044590,2534,0.407914722,0.918483197,-0.372592535,2.421914441
468,"The Hobbit: An Unexpected Journey","12/14/2012","WB","PG-13",166,NA,"Adventure","Fantasy"," ",7.9,"Netherlands",2336638,214,1,1,NA,NA
468,"The Hobbit: An Unexpected Journey","12/14/2012","WB","PG-13",166,NA,"Adventure","Fantasy"," ",7.9,"USA",84617303,4045,0.448936802,0.896160962,-0.204967374,2.155278054
469,"The Hobbit: The Battle of the Five Armies","12/17/2014","WB","PG-13",144,NA,"Adventure","Fantasy"," ",7.5,"Netherlands",2304410,226,1,0.869565217,NA,1.897119985
469,"The Hobbit: The Battle of the Five Armies","12/17/2014","WB","PG-13",144,NA,"Adventure","Fantasy"," ",7.5,"USA",54724334,3875,0.422896853,0.917705149,-0.310892711,2.411567613
470,"The Hobbit: The Desolation of Smaug","12/13/2013","WB","PG-13",161,NA,"Adventure","Fantasy"," ",7.9,"Netherlands",2426462,220,0.092881323,0.347826087,-2.278950709,-0.628608659
470,"The Hobbit: The Desolation of Smaug","12/13/2013","WB","PG-13",161,NA,"Adventure","Fantasy"," ",7.9,"USA",73645197,3903,0.060869604,0.75288032,-2.736220392,1.114033523
471,"The Host (2013)","3/29/2013","ORF","PG-13",125,40,"Action","Adventure","Romance",5.9,"Netherlands",225373,88,0.052371757,0.230088496,-2.895594824,-1.207811581
471,"The Host (2013)","3/29/2013","ORF","PG-13",125,40,"Action","Adventure","Romance",5.9,"USA",10600112,3202,0.090069755,0.467853839,-2.31278352,-0.128762253
472,"The Hundred-Foot Journey","8/8/2014","BV","PG",122,22,"Comedy","Drama"," ",7.3,"Netherlands",120686,52,0.199928939,0.364620939,-1.386738553,-0.555363478
472,"The Hundred-Foot Journey","8/8/2014","BV","PG",122,22,"Comedy","Drama"," ",7.3,"USA",10979290,2023,0.735329238,0.939373297,1.021831694,2.740477508
473,"The Hunger Games","3/23/2012","LGF","PG-13",142,78,"Adventure","Drama","Sci-Fi",7.3,"Netherlands",760763,101,0.869344338,0.466403162,1.895173961,-0.134590154
473,"The Hunger Games","3/23/2012","LGF","PG-13",142,78,"Adventure","Drama","Sci-Fi",7.3,"USA",152535747,4137,0.907718641,0.978838467,2.286092301,3.834181577
474,"The Hunger Games: Catching Fire","11/22/2013","LGF","PG-13",146,130,"Adventure","Sci-Fi","Thriller",7.6,"Netherlands",2109431,118,0.832412635,0.522123894,1.602823475,0.088553397
474,"The Hunger Games: Catching Fire","11/22/2013","LGF","PG-13",146,130,"Adventure","Sci-Fi","Thriller",7.6,"USA",158074286,4163,1,0.959990749,NA,3.177812954
475,"The Hunger Games: Mockingjay - Part 1","11/21/2014","LGF","PG-13",123,125,"Adventure","Sci-Fi","Thriller",6.7,"Netherlands",1918220,118,0.02301102,0.121848739,-3.748502155,-1.975038422
475,"The Hunger Games: Mockingjay - Part 1","11/21/2014","LGF","PG-13",123,125,"Adventure","Sci-Fi","Thriller",6.7,"USA",121897634,4151,0.061884145,0.502628571,-2.71860945,0.010514383
476,"The Ides of March","10/7/2011","Sony","R",102,NA,"Drama"," "," ",7.1,"Netherlands",88357,29,0.169326205,0.234513274,-1.590410111,-1.182999681
476,"The Ides of March","10/7/2011","Sony","R",102,NA,"Drama"," "," ",7.1,"USA",10470143,2199,0.003932414,0.000925069,-5.534561548,-6.98471632
477,"The Imitation Game","11/28/2014","Wein.","PG-13",114,NA,"Biography","Drama","Thriller",8.1,"Netherlands",390197,53,0.066541363,0.209386282,-2.641072892,-1.328628719
477,"The Imitation Game","11/28/2014","Wein.","PG-13",114,NA,"Biography","Drama","Thriller",8.1,"USA",479352,4,0.000693304,0.003405995,-7.273349037,-5.678806489
478,"The Impossible","12/21/2012","LG/S","PG-13",107,NA,"Drama","Thriller"," ",7.6,"Netherlands",253201,58,NA,NA,NA,NA
478,"The Impossible","12/21/2012","LG/S","PG-13",107,NA,"Drama","Thriller"," ",7.6,"USA",143818,15,0.058441421,0.743004938,-2.779511664,1.061645818
479,"The Incredible Burt Wonderstone","3/15/2013","WB","PG-13",100,30,"Comedy","Romance"," ",5.9,"Netherlands",NA,NA,NA,0.209386282,NA,-1.328628719
479,"The Incredible Burt Wonderstone","3/15/2013","WB","PG-13",100,30,"Comedy","Romance"," ",5.9,"USA",10177257,3160,0.000498976,0.000908265,-7.602452848,-7.003065459
480,"The Intouchables (U.S.-only)","5/25/2012","Wein.","R",112,NA,"Biography","Comedy","Drama",8.6,"Netherlands",NA,58,NA,NA,NA,NA
480,"The Intouchables (U.S.-only)","5/25/2012","Wein.","R",112,NA,"Biography","Comedy","Drama",8.6,"USA",103507,4,0.049198505,0.394682081,-2.96144207,-0.427673224
481,"The Invention of Lying","10/2/2009","WB","PG-13",100,18.5,"Comedy","Fantasy"," ",6.4,"Netherlands",NA,NA,0.254993475,0.35,-1.072155018,-0.619039208
481,"The Invention of Lying","10/2/2009","WB","PG-13",100,18.5,"Comedy","Fantasy"," ",6.4,"USA",7027472,1707,0.434473365,0.819829902,-0.263622752,1.515195485
482,"The Karate Kid","6/11/2010","Sony","PG",140,40,"Action","Drama","Family",6.2,"Netherlands",775976,84,0.015998049,0.120833333,-4.119161079,-1.984562303
482,"The Karate Kid","6/11/2010","Sony","PG",140,40,"Action","Drama","Family",6.2,"USA",55665805,3663,0.003839849,0.001566697,-5.558474948,-6.457218086
483,"The Kids Are All Right","7/9/2010","Focus","R",106,4,"Comedy","Drama"," ",7.1,"Netherlands",48684,29,0.344678375,0.35,-0.642514412,-0.619039208
483,"The Kids Are All Right","7/9/2010","Focus","R",106,4,"Comedy","Drama"," ",7.1,"USA",491971,7,0.314738046,0.709265891,-0.778060487,0.891821343
484,"The Last Airbender","7/1/2010","Par.","PG",103,150,"Action","Adventure","Family",4.3,"Netherlands",1048898,84,0.016925715,0.045833333,-4.061850599,-3.035826731
484,"The Last Airbender","7/1/2010","Par.","PG",103,150,"Action","Adventure","Family",4.3,"USA",40325019,3169,0.158962057,0.643240824,-1.665971235,0.589458207
